lau_id,gisco_id,name,nuts3_id,nuts3_name,pop_2024,pop_density,area_km2,dist_capital_km,dist_bratislava_km,dist_uni_km,dist_airport_km,dist_motorway_km,dist_railway_km,urban_class,density_class,is_regional_capital,econ_proximity,econ_potential,edu_access_score,edu_infra_score,transport_score,connectivity_score,remoteness_index
507831,SK_507831,Borinka,SK010,Bratislavský kraj,915.0,57.96903748,15.7842883,13.1,13.1,13.1,13.3,3.5,12.0,Small Village (<1K),Sparse (<100/km²),No,86.9,100,80.3,59.2,92.0,88.1,11.9
504084,SK_504084,Topoľnica,SK021,Trnavský kraj,915.0,87.37568246,10.47202121,27.7,50.7,26.8,42.8,21.8,26.6,Small Village (<1K),Sparse (<100/km²),No,72.3,100,59.8,59.2,73.1,70.2,29.8
514721,SK_514721,Gemer,SK032,Banskobystrický kraj,915.0,50.94403469,17.96088601,92.4,241.1,73.3,68.9,51.8,56.5,Small Village (<1K),Sparse (<100/km²),No,7.6,100,0,59.2,43.8,24.2,75.8
525766,SK_525766,Hucín,SK032,Banskobystrický kraj,915.0,72.9426522,12.54410105,86.7,240.9,71.2,56.1,40.7,45.4,Small Village (<1K),Sparse (<100/km²),No,13.3,100,0,59.2,55.2,31.6,68.4
504823,SK_504823,Smolinské,SK021,Trnavský kraj,914.0,58.26719021,15.68635791,48.4,59.5,48.4,52.4,46.4,48.3,Small Village (<1K),Sparse (<100/km²),No,51.6,100,27.4,59.2,52.0,47.0,53.0
513121,SK_513121,Horovce (okres Púchov),SK022,Trenčiansky kraj,914.0,170.66284326,5.35558873,23.7,131.5,23.7,57.2,26.3,23.8,Small Village (<1K),Medium (100-500/km²),No,76.3,100,64.5,59.2,69.4,70.5,29.5
525545,SK_525545,Betliar,SK042,Košický kraj,914.0,37.02229747,24.68782497,53.1,260.2,53.1,43.7,19.2,23.9,Small Village (<1K),Sparse (<100/km²),No,46.9,100,20.3,59.2,75.2,55.7,44.3
521752,SK_521752,Nižný Klátov,SK042,Košický kraj,914.0,152.89624225,5.97791016,7.2,305.4,7.2,9.9,4.4,7.7,Small Village (<1K),Medium (100-500/km²),No,92.8,70.0,89.2,59.2,93.6,92.5,7.5
508861,SK_508861,Podkonice,SK032,Banskobystrický kraj,913.0,32.05495005,28.48234044,13.0,175.7,13.0,23.6,12.7,13.0,Small Village (<1K),Sparse (<100/km²),No,87.0,100,80.5,59.2,85.4,84.9,15.1
512494,SK_512494,Ondrašová,SK031,Žilinský kraj,91.0,13.02962705,6.98408325,30.6,152.1,30.6,43.2,14.5,30.5,Small Village (<1K),Sparse (<100/km²),No,69.4,100,54.1,39.3,75.4,69.3,30.7
518832,SK_518832,Sudince,SK032,Banskobystrický kraj,91.0,22.2216704,4.09510169,62.4,131.2,45.5,51.4,16.3,42.4,Small Village (<1K),Sparse (<100/km²),No,37.6,100,31.8,39.3,69.2,52.2,47.8
508161,SK_508161,Pernek,SK010,Bratislavský kraj,908.0,33.2211234,27.33200768,24.3,24.3,24.3,22.1,13.2,23.3,Small Village (<1K),Sparse (<100/km²),No,75.7,100,63.5,59.2,82.0,76.4,23.6
555568,SK_555568,Horné Mýto,SK021,Trnavský kraj,908.0,74.9732827,12.11098097,40.9,49.0,40.5,42.5,35.8,40.3,Small Village (<1K),Sparse (<100/km²),No,59.1,100,39.2,59.2,61.6,56.4,43.6
513318,SK_513318,Lednica,SK022,Trenčiansky kraj,908.0,40.06402445,22.66372419,27.0,134.1,27.0,60.9,31.3,27.2,Small Village (<1K),Sparse (<100/km²),No,73.0,100,59.5,59.2,65.1,66.3,33.7
516376,SK_516376,Sklabiná,SK032,Banskobystrický kraj,908.0,91.93706884,9.87632096,67.0,165.5,49.2,56.3,48.0,50.3,Small Village (<1K),Sparse (<100/km²),No,33.0,100,26.2,59.2,49.9,40.1,59.9
556670,SK_556670,Šelpice,SK021,Trnavský kraj,905.0,88.99560354,10.16904166,6.3,43.6,6.3,31.5,12.5,6.3,Small Village (<1K),Sparse (<100/km²),No,93.7,100,90.5,59.1,86.4,89.4,10.6
516872,SK_516872,Janova Lehota,SK032,Banskobystrický kraj,905.0,51.21381904,17.67101179,28.9,135.9,28.9,26.4,29.4,27.6,Small Village (<1K),Sparse (<100/km²),No,71.1,100,56.7,59.1,71.7,68.5,31.5
511404,SK_511404,Fiľakovské Kováče,SK032,Banskobystrický kraj,904.0,79.08013781,11.43144189,68.5,198.4,56.4,61.7,68.2,58.1,Small Village (<1K),Sparse (<100/km²),No,31.5,100,15.4,59.1,36.2,30.6,69.4
507075,SK_507075,Horné Otrokovce,SK021,Trnavský kraj,901.0,99.50839506,9.05451243,24.9,68.6,24.9,15.2,3.4,14.5,Small Village (<1K),Sparse (<100/km²),No,75.1,100,62.7,59.1,90.9,80.5,19.5
510611,SK_510611,Liptovská Kokava,SK031,Žilinský kraj,901.0,45.30631142,19.88685399,81.9,227.5,39.5,28.7,21.3,33.2,Small Village (<1K),Sparse (<100/km²),No,18.1,100,40.8,59.1,73.5,50.3,49.7
511056,SK_511056,Štiavnička,SK031,Žilinský kraj,901.0,470.24046673,1.91604097,47.1,193.7,2.6,50.5,3.9,2.6,Small Village (<1K),Medium (100-500/km²),No,52.9,100,96.1,59.1,88.8,79.5,20.5
582140,SK_582140,Lackovce,SK041,Prešovský kraj,901.0,250.54262499,3.59619446,53.1,368.1,53.1,61.3,57.7,53.3,Small Village (<1K),Medium (100-500/km²),No,46.9,23.6,20.3,59.1,43.2,39.7,60.3
527076,SK_527076,Veľký Lipník,SK041,Prešovský kraj,901.0,32.74079794,27.51918269,67.3,282.2,67.3,36.4,49.9,32.9,Small Village (<1K),Sparse (<100/km²),No,32.7,87.0,0,59.1,58.0,38.8,61.2
526606,SK_526606,Vyšné Repaše,SK041,Prešovský kraj,90.0,9.03326858,9.96317105,41.3,281.9,41.3,32.3,20.7,16.1,Small Village (<1K),Sparse (<100/km²),No,58.7,57.8,38.1,39.2,78.9,64.7,35.3
526835,SK_526835,Legnava,SK041,Prešovský kraj,90.0,10.55712429,8.52504882,45.7,304.9,45.7,53.2,52.6,45.8,Small Village (<1K),Sparse (<100/km²),No,54.3,46.6,31.4,39.2,49.6,47.4,52.6
512303,SK_512303,Ivančiná,SK031,Žilinský kraj,90.0,25.38384112,3.54556269,35.4,151.4,31.2,38.2,19.2,31.4,Small Village (<1K),Sparse (<100/km²),No,64.6,100,53.2,39.2,73.6,66.8,33.2
521256,SK_521256,Bunetice,SK042,Košický kraj,90.0,10.78703674,8.34334787,19.4,325.3,18.3,25.0,19.1,18.3,Small Village (<1K),Sparse (<100/km²),No,80.6,36.6,72.5,39.2,80.2,78.8,21.2
513024,SK_513024,Dulov,SK022,Trenčiansky kraj,899.0,162.32213782,5.53836964,21.9,129.8,21.9,55.4,26.1,22.1,Small Village (<1K),Medium (100-500/km²),No,78.1,100,67.2,59.1,70.3,72.0,28.0
503517,SK_503517,Rúbaň,SK023,Nitriansky kraj,898.0,55.73659349,16.11149774,48.2,100.0,28.7,88.4,40.0,28.5,Small Village (<1K),Sparse (<100/km²),No,51.8,100,57.0,59.1,55.8,54.8,45.2
508446,SK_508446,Bacúch,SK032,Banskobystrický kraj,897.0,23.47488897,38.21104334,48.2,212.3,43.9,41.7,22.6,43.9,Small Village (<1K),Sparse (<100/km²),No,51.8,100,34.2,59.1,67.1,55.9,44.1
502197,SK_502197,Dolný Pial,SK023,Nitriansky kraj,896.0,64.01562621,13.9965826,33.8,100.5,33.8,71.9,17.5,18.8,Small Village (<1K),Sparse (<100/km²),No,66.2,100,49.3,59.1,73.0,66.2,33.8
522511,SK_522511,Iňačovce,SK042,Košický kraj,896.0,51.697953,17.33144057,58.3,369.1,58.3,59.0,58.3,57.8,Small Village (<1K),Sparse (<100/km²),No,41.7,22.8,12.6,59.1,41.8,35.9,64.1
517771,SK_517771,Lysica,SK031,Žilinský kraj,893.0,57.50184154,15.52993741,13.3,180.7,13.3,69.9,7.5,13.3,Small Village (<1K),Sparse (<100/km²),No,86.7,100,80.0,59.0,80.2,82.1,17.9
513334,SK_513334,Lúky,SK022,Trenčiansky kraj,892.0,115.29573133,7.73662641,34.8,141.2,34.8,68.6,29.4,35.0,Small Village (<1K),Medium (100-500/km²),No,65.2,100,47.8,59.0,62.2,60.2,39.8
543055,SK_543055,Kolačno,SK022,Trenčiansky kraj,892.0,41.83992231,21.31935125,45.2,108.3,38.9,44.2,18.7,35.0,Small Village (<1K),Sparse (<100/km²),No,54.8,100,41.7,59.0,71.6,60.6,39.4
510017,SK_510017,Pucov,SK031,Žilinský kraj,891.0,89.49207588,9.95618876,47.0,205.0,16.6,64.2,19.4,16.6,Small Village (<1K),Sparse (<100/km²),No,53.0,100,75.1,59.0,74.1,68.0,32.0
523593,SK_523593,Kravany (okres Poprad),SK041,Prešovský kraj,890.0,36.42353979,24.43474756,76.5,244.6,65.7,12.3,2.0,15.6,Small Village (<1K),Sparse (<100/km²),No,23.5,100,1.4,59.0,91.8,53.2,46.8
527238,SK_527238,Dlhoňa,SK041,Prešovský kraj,89.0,10.06516251,8.84238083,52.5,355.8,52.5,87.4,81.1,52.7,Small Village (<1K),Sparse (<100/km²),No,47.5,21.6,21.2,39.1,27.3,32.1,67.9
519332,SK_519332,Kobylnice,SK041,Prešovský kraj,89.0,8.53680346,10.42544793,25.3,343.2,25.3,53.5,47.5,25.6,Small Village (<1K),Sparse (<100/km²),No,74.7,27.8,62.0,39.1,58.8,64.2,35.8
580449,SK_580449,Brodzany,SK022,Trenčiansky kraj,889.0,48.61030147,18.2883046,39.2,104.9,38.5,38.5,12.7,37.4,Small Village (<1K),Sparse (<100/km²),No,60.8,100,42.2,59.0,74.8,64.1,35.9
512621,SK_512621,Slovenské Pravno,SK031,Žilinský kraj,887.0,51.64671516,17.17437396,34.8,148.4,34.4,40.8,17.9,34.6,Small Village (<1K),Sparse (<100/km²),No,65.2,100,48.4,59.0,72.7,65.6,34.4
547522,SK_547522,Bitarová,SK031,Žilinský kraj,885.0,242.60802542,3.64785954,5.1,164.5,5.1,71.7,4.9,5.2,Small Village (<1K),Medium (100-500/km²),No,94.9,100,92.3,58.9,83.9,88.9,11.1
517631,SK_517631,Jablonové (okres Bytča),SK031,Žilinský kraj,885.0,209.12023239,4.23201519,12.9,157.5,12.9,73.2,3.5,13.0,Small Village (<1K),Medium (100-500/km²),No,87.1,100,80.7,58.9,81.7,83.1,16.9
519341,SK_519341,Kobyly,SK041,Prešovský kraj,884.0,70.95861566,12.4579657,24.6,330.0,24.6,61.6,53.8,24.8,Small Village (<1K),Sparse (<100/km²),No,75.4,51.6,63.1,58.9,54.6,62.5,37.5
518131,SK_518131,Zbyňov,SK031,Žilinský kraj,883.0,125.56612547,7.03215136,13.0,156.8,13.0,64.5,6.7,12.9,Small Village (<1K),Medium (100-500/km²),No,87.0,100,80.5,58.9,81.6,83.0,17.0
516741,SK_516741,Dolná Ždaňa,SK032,Banskobystrický kraj,883.0,108.05805419,8.17153341,36.9,128.8,30.3,30.4,24.3,28.7,Small Village (<1K),Medium (100-500/km²),No,63.1,100,54.5,58.9,73.2,66.4,33.6
560154,SK_560154,Smižany,SK042,Košický kraj,8828.0,193.25366254,45.68089362,62.4,260.5,58.3,23.4,7.4,8.7,Town (5K-50K),Medium (100-500/km²),No,37.6,100,12.6,78.9,89.5,58.6,41.4
503762,SK_503762,Gáň,SK021,Trnavský kraj,882.0,142.76873955,6.17782298,18.6,46.1,18.6,38.0,12.8,18.6,Small Village (<1K),Medium (100-500/km²),No,81.4,100,72.1,58.9,81.1,79.4,20.6
526479,SK_526479,Domaňovce,SK041,Prešovský kraj,882.0,68.76164598,12.82691808,42.6,276.8,42.6,32.5,11.2,7.6,Small Village (<1K),Sparse (<100/km²),No,57.4,90.7,36.1,58.9,86.5,67.7,32.3
505838,SK_505838,Adamovské Kochanovce,SK022,Trenčiansky kraj,881.0,91.18592483,9.66157882,9.5,99.2,9.5,26.6,31.4,9.4,Small Village (<1K),Sparse (<100/km²),No,90.5,100,85.8,58.9,76.7,82.7,17.3
524921,SK_524921,Nižný Slavkov,SK041,Prešovský kraj,880.0,38.0177155,23.14710362,28.9,295.9,28.9,46.0,31.8,28.0,Small Village (<1K),Sparse (<100/km²),No,71.1,76.6,56.7,58.9,67.1,66.2,33.8
518565,SK_518565,Lackov,SK032,Banskobystrický kraj,88.0,13.1572081,6.68834903,46.0,155.8,27.7,34.9,32.8,28.6,Small Village (<1K),Sparse (<100/km²),No,54.0,100,58.5,39.0,68.2,62.0,38.0
529109,SK_529109,Ruská Voľa,SK041,Prešovský kraj,88.0,14.24455979,6.17779709,27.3,345.3,27.3,54.9,49.0,27.6,Small Village (<1K),Sparse (<100/km²),No,72.7,26.7,59.0,39.0,57.2,62.2,37.8
500364,SK_500364,Jedľové Kostoľany,SK023,Nitriansky kraj,879.0,32.21154495,27.28835271,36.0,109.2,36.0,50.0,22.6,27.2,Small Village (<1K),Sparse (<100/km²),No,64.0,100,46.0,58.9,71.3,64.0,36.0
581585,SK_581585,Veľká Lúka,SK032,Banskobystrický kraj,878.0,102.70210718,8.54899694,12.0,161.4,6.5,2.7,12.0,6.4,Small Village (<1K),Medium (100-500/km²),No,88.0,100,90.2,58.9,91.4,90.1,9.9
525022,SK_525022,Podhorany (okres Prešov),SK041,Prešovský kraj,878.0,123.34123095,7.11846309,12.3,328.8,12.3,47.1,40.8,12.6,Small Village (<1K),Medium (100-500/km²),No,87.7,52.4,81.5,58.9,67.6,76.4,23.6
510114,SK_510114,Tvrdošín,SK031,Žilinský kraj,8760.0,154.77768921,56.59730446,59.1,221.7,33.6,59.1,36.3,33.6,Town (5K-50K),Medium (100-500/km²),No,40.9,100,49.6,78.9,60.8,52.6,47.4
501867,SK_501867,Padáň,SK021,Trnavský kraj,876.0,51.61769831,16.97092332,51.9,49.6,38.0,44.6,47.4,38.0,Small Village (<1K),Sparse (<100/km²),No,48.1,100,43.0,58.9,56.2,51.1,48.9
543705,SK_543705,Veľký Folkmar,SK042,Košický kraj,876.0,37.8939846,23.11712556,20.8,299.3,20.8,24.8,11.0,20.9,Small Village (<1K),Sparse (<100/km²),No,79.2,74.1,68.8,58.9,83.4,79.2,20.8
517593,SK_517593,Horný Hričov,SK031,Žilinský kraj,874.0,151.30796107,5.77629884,6.2,167.5,6.2,76.2,5.9,6.3,Small Village (<1K),Medium (100-500/km²),No,93.8,100,90.7,58.8,82.2,87.4,12.6
503851,SK_503851,Kostolná pri Dunaji,SK010,Bratislavský kraj,873.0,108.2069982,8.06787005,25.6,25.6,25.3,17.7,17.7,24.9,Small Village (<1K),Medium (100-500/km²),No,74.4,100,62.0,58.8,79.9,74.7,25.3
508969,SK_508969,Riečka (okres Banská Bystrica),SK032,Banskobystrický kraj,873.0,127.97473647,6.8216589,6.7,159.6,6.7,14.4,7.2,6.9,Small Village (<1K),Medium (100-500/km²),No,93.3,100,90.0,58.8,91.7,91.8,8.2
518425,SK_518425,Hontianske Tesáre,SK032,Banskobystrický kraj,871.0,26.30563521,33.11077619,59.8,135.2,42.5,48.6,17.8,42.4,Small Village (<1K),Sparse (<100/km²),No,40.2,100,36.2,58.8,68.9,53.8,46.2
522481,SK_522481,Horovce (okres Michalovce),SK042,Košický kraj,869.0,66.81777346,13.00552166,38.5,349.5,38.5,39.2,38.5,37.9,Small Village (<1K),Sparse (<100/km²),No,61.5,37.1,42.2,58.8,61.6,57.7,42.3
522864,SK_522864,Palín,SK042,Košický kraj,869.0,78.11701174,11.12433746,54.2,364.3,54.2,54.5,54.2,53.6,Small Village (<1K),Sparse (<100/km²),No,45.8,26.2,18.7,58.8,45.9,40.4,59.6
520624,SK_520624,Papín,SK041,Prešovský kraj,868.0,33.5398293,25.87967852,60.4,378.6,60.4,76.8,72.4,60.6,Small Village (<1K),Sparse (<100/km²),No,39.6,15.7,9.4,58.8,30.8,29.2,70.8
523445,SK_523445,Gerlachov (okres Poprad),SK041,Prešovský kraj,867.0,164.89612637,5.25785547,76.1,251.0,65.6,3.6,16.4,7.2,Small Village (<1K),Medium (100-500/km²),No,23.9,100,1.6,58.8,88.8,51.9,48.1
524361,SK_524361,Drienovská Nová Ves,SK041,Prešovský kraj,866.0,137.52429922,6.29706899,10.4,315.5,10.4,26.8,19.9,10.2,Small Village (<1K),Medium (100-500/km²),No,89.6,62.1,84.4,58.8,82.2,84.9,15.1
526461,SK_526461,Doľany (okres Levoča),SK041,Prešovský kraj,865.0,235.70175072,3.66989213,43.6,277.8,43.6,29.9,15.5,10.9,Small Village (<1K),Medium (100-500/km²),No,56.4,89.7,34.6,58.8,83.6,65.6,34.4
513725,SK_513725,Tuchyňa,SK022,Trenčiansky kraj,862.0,155.44468226,5.54538108,20.9,128.7,20.9,54.6,28.2,21.0,Small Village (<1K),Medium (100-500/km²),No,79.1,100,68.7,58.7,69.8,72.4,27.6
511064,SK_511064,Švošov,SK031,Žilinský kraj,860.0,201.29343201,4.2723699,35.7,188.8,9.3,54.7,10.9,9.3,Small Village (<1K),Medium (100-500/km²),No,64.3,100,86.0,58.7,82.3,77.6,22.4
524123,SK_524123,Žakovce,SK041,Prešovský kraj,860.0,53.67530287,16.02226637,62.8,262.0,62.8,10.6,19.2,6.2,Small Village (<1K),Sparse (<100/km²),No,37.2,100,5.8,58.7,86.6,55.6,44.4
518743,SK_518743,Selce (okres Krupina),SK032,Banskobystrický kraj,86.0,16.74522572,5.13579222,55.2,143.5,37.2,43.9,23.1,37.5,Small Village (<1K),Sparse (<100/km²),No,44.8,100,44.2,38.8,68.6,56.6,43.4
515167,SK_515167,Lipovec (okres Rimavská Sobota),SK032,Banskobystrický kraj,86.0,21.01917322,4.09150251,71.1,223.7,67.9,60.1,46.0,56.9,Small Village (<1K),Sparse (<100/km²),No,28.9,85.5,0,38.8,48.0,32.7,67.3
526363,SK_526363,Arnutovce,SK042,Košický kraj,859.0,386.0449002,2.22512977,62.6,265.9,54.4,21.2,9.9,6.7,Small Village (<1K),Medium (100-500/km²),No,37.4,98.4,18.4,58.7,89.3,59.5,40.5
543268,SK_543268,Krompachy,SK042,Košický kraj,8584.0,376.19373901,22.81802994,34.6,290.2,28.3,38.2,14.5,23.2,Town (5K-50K),Medium (100-500/km²),No,65.4,100,57.5,78.7,78.6,70.4,29.6
506605,SK_506605,Trenčianske Mitice,SK022,Trenčiansky kraj,858.0,66.83882624,12.8368502,10.4,105.5,10.4,30.4,16.7,10.3,Small Village (<1K),Sparse (<100/km²),No,89.6,100,84.4,58.7,83.2,85.4,14.6
507211,SK_507211,Košolná,SK021,Trnavský kraj,857.0,89.37128396,9.58920989,11.2,41.1,11.2,34.4,17.3,11.0,Small Village (<1K),Sparse (<100/km²),No,88.8,100,83.2,58.7,82.0,84.3,15.7
500712,SK_500712,Rumanová,SK023,Nitriansky kraj,857.0,73.55819061,11.65064003,16.5,60.3,16.5,31.7,10.2,16.4,Small Village (<1K),Sparse (<100/km²),No,83.5,100,75.2,58.7,84.2,82.2,17.8
518727,SK_518727,Sása (okres Zvolen),SK032,Banskobystrický kraj,857.0,34.84366649,24.59557464,32.3,154.7,13.9,21.0,32.3,14.6,Small Village (<1K),Sparse (<100/km²),No,67.7,100,79.2,58.7,75.5,73.9,26.1
557421,SK_557421,Slavnica,SK022,Trenčiansky kraj,856.0,109.51247644,7.81646099,15.8,123.5,15.8,49.6,27.6,15.9,Small Village (<1K),Medium (100-500/km²),No,84.2,100,76.3,58.7,72.6,76.8,23.2
521248,SK_521248,Bukovec (okres Košice - okolie),SK042,Košický kraj,856.0,79.37244459,10.78459917,7.9,304.3,7.9,9.3,4.9,8.5,Small Village (<1K),Sparse (<100/km²),No,92.1,70.2,88.2,58.7,93.2,91.9,8.1
555541,SK_555541,Dunajský Klátov,SK021,Trnavský kraj,854.0,186.3523853,4.58271569,38.8,44.7,38.8,38.2,34.1,38.6,Small Village (<1K),Medium (100-500/km²),No,61.2,100,41.8,58.6,63.7,58.6,41.4
528722,SK_528722,Sečovce,SK042,Košický kraj,8539.0,261.68364047,32.63100431,30.3,341.6,30.3,31.2,30.3,29.8,Town (5K-50K),Medium (100-500/km²),No,69.7,57.4,54.5,78.6,69.7,66.7,33.3
580953,SK_580953,Malé Uherce,SK022,Trenčiansky kraj,853.0,142.79509073,5.97359472,40.4,108.8,40.4,42.1,16.2,39.2,Small Village (<1K),Medium (100-500/km²),No,59.6,100,39.4,58.6,71.8,61.7,38.3
517399,SK_517399,Župkov,SK032,Banskobystrický kraj,851.0,82.2872534,10.34182045,44.2,121.0,38.2,38.2,24.3,36.6,Small Village (<1K),Sparse (<100/km²),No,55.8,100,42.7,58.6,69.3,59.9,40.1
527891,SK_527891,Šemetkovce,SK041,Prešovský kraj,85.0,12.0093955,7.07779172,46.8,358.4,46.8,78.8,72.8,47.1,Small Village (<1K),Sparse (<100/km²),No,53.2,20.1,29.8,38.7,34.8,39.3,60.7
504181,SK_504181,Zemianske Sady,SK021,Trnavský kraj,849.0,105.49340806,8.04789622,18.5,56.9,18.5,33.0,10.4,18.8,Small Village (<1K),Medium (100-500/km²),No,81.5,100,72.2,58.6,83.0,80.4,19.6
527157,SK_527157,Breznica,SK041,Prešovský kraj,848.0,85.49324558,9.91891224,36.2,353.6,36.2,63.4,57.6,36.5,Small Village (<1K),Sparse (<100/km²),No,63.8,34.0,45.7,58.6,48.5,52.5,47.5
543853,SK_543853,Veľké Kapušany,SK042,Košický kraj,8479.0,286.24740007,29.62122974,63.4,369.6,63.4,62.5,63.5,63.0,Town (5K-50K),Medium (100-500/km²),No,36.6,29.9,4.9,78.6,36.8,30.4,69.6
505731,SK_505731,Veľký Klíž,SK022,Trenčiansky kraj,847.0,19.98475098,42.38231443,46.7,103.4,33.5,41.7,17.3,30.2,Small Village (<1K),Sparse (<100/km²),No,53.3,100,49.8,58.6,74.3,63.1,36.9
511927,SK_511927,Trebeľovce,SK032,Banskobystrický kraj,847.0,43.33449259,19.54563096,66.7,194.5,53.8,59.5,66.4,55.6,Small Village (<1K),Sparse (<100/km²),No,33.3,100,19.3,58.6,38.3,33.0,67.0
504963,SK_504963,Vrádište,SK021,Trnavský kraj,846.0,199.35742107,4.24363435,58.1,76.0,58.1,51.9,61.5,47.5,Small Village (<1K),Medium (100-500/km²),No,41.9,100,12.8,58.6,44.8,37.5,62.5
504793,SK_504793,Rudník (okres Myjava),SK022,Trenčiansky kraj,845.0,89.87892564,9.4015365,33.8,78.1,33.8,20.7,37.5,14.7,Small Village (<1K),Sparse (<100/km²),No,66.2,100,49.3,58.5,72.9,66.2,33.8
522562,SK_522562,Jovsa,SK042,Košický kraj,845.0,45.8027541,18.44867228,62.6,374.6,62.6,64.6,62.5,61.9,Small Village (<1K),Sparse (<100/km²),No,37.4,18.6,6.1,58.5,37.4,31.1,68.9
515736,SK_515736,Veľké Teriakovce,SK032,Banskobystrický kraj,845.0,37.86885501,22.31385131,68.4,213.4,61.4,64.9,60.0,63.2,Small Village (<1K),Sparse (<100/km²),No,31.6,100,7.9,58.5,38.1,30.1,69.9
525812,SK_525812,Kameňany,SK032,Banskobystrický kraj,843.0,26.86944001,31.37393261,77.0,231.5,75.0,55.2,41.3,49.5,Small Village (<1K),Sparse (<100/km²),No,23.0,100,0,58.5,53.7,33.8,66.2
500836,SK_500836,Velčice,SK023,Nitriansky kraj,842.0,24.26321157,34.70274318,21.1,92.7,21.1,38.4,19.1,20.0,Small Village (<1K),Sparse (<100/km²),No,78.9,100,68.3,58.5,77.4,76.0,24.0
526487,SK_526487,Dravce,SK041,Prešovský kraj,841.0,64.9234068,12.95372565,54.1,268.0,54.1,19.5,14.7,10.7,Small Village (<1K),Sparse (<100/km²),No,45.9,96.5,18.8,58.5,85.8,60.4,39.6
508594,SK_508594,Harmanec,SK032,Banskobystrický kraj,840.0,108.16010389,7.76626473,8.3,160.8,8.3,17.2,8.6,8.5,Small Village (<1K),Medium (100-500/km²),No,91.7,100,87.5,58.5,90.0,90.0,10.0
510688,SK_510688,Liptovské Beharovce,SK031,Žilinský kraj,84.0,42.16056324,1.99238325,61.8,212.5,21.2,48.7,15.7,21.1,Small Village (<1K),Sparse (<100/km²),No,38.2,90.4,68.2,38.6,77.0,63.6,36.4
517160,SK_517160,Počúvadlo,SK032,Banskobystrický kraj,84.0,5.41687697,15.50709025,46.1,131.2,31.5,35.8,8.9,30.7,Small Village (<1K),Sparse (<100/km²),No,53.9,100,52.8,38.6,79.3,66.4,33.6
545635,SK_545635,Horné Lefantovce,SK023,Nitriansky kraj,839.0,45.10262716,18.60202061,14.0,83.0,14.0,32.4,15.8,14.2,Small Village (<1K),Sparse (<100/km²),No,86.0,100,79.0,58.5,82.0,82.6,17.4
521175,SK_521175,Beniakovce,SK042,Košický kraj,839.0,221.68584055,3.78463504,7.3,317.6,7.3,12.8,7.1,6.5,Small Village (<1K),Medium (100-500/km²),No,92.7,60.2,89.0,58.5,92.2,91.7,8.3
500348,SK_500348,Zubák,SK022,Trenčiansky kraj,838.0,32.67230948,25.6486307,30.8,137.2,30.8,64.5,31.2,30.9,Small Village (<1K),Sparse (<100/km²),No,69.2,100,53.8,58.5,63.4,63.2,36.8
522732,SK_522732,Ložín,SK042,Košický kraj,838.0,101.70082333,8.23985463,42.5,352.5,42.5,42.7,42.6,42.0,Small Village (<1K),Medium (100-500/km²),No,57.5,34.7,36.2,58.5,57.6,53.3,46.7
506524,SK_506524,Stará Turá,SK022,Trenčiansky kraj,8379.0,164.58962816,50.90843265,29.9,82.8,29.9,22.5,39.9,13.0,Town (5K-50K),Medium (100-500/km²),No,70.1,100,55.2,78.5,72.0,68.1,31.9
507521,SK_507521,Sasinkovo,SK021,Trnavský kraj,837.0,67.39390721,12.41952032,19.3,59.9,18.7,28.9,7.1,18.7,Small Village (<1K),Sparse (<100/km²),No,80.7,100,72.0,58.5,85.4,81.3,18.7
580317,SK_580317,Utekáč,SK032,Banskobystrický kraj,837.0,31.13526179,26.88270314,46.8,203.2,45.4,46.5,43.7,46.7,Small Village (<1K),Sparse (<100/km²),No,53.2,100,31.9,58.5,54.8,49.7,50.3
528960,SK_528960,Pavlovce (okres Vranov nad Topľou),SK041,Prešovský kraj,837.0,47.6330988,17.571815,14.0,332.3,14.0,41.7,35.6,14.2,Small Village (<1K),Sparse (<100/km²),No,86.0,49.5,79.0,58.5,70.5,76.8,23.2
511838,SK_511838,Ružiná,SK032,Banskobystrický kraj,836.0,77.36891165,10.80537366,45.9,183.4,33.9,39.0,45.6,35.7,Small Village (<1K),Sparse (<100/km²),No,54.1,100,49.2,58.5,58.8,55.5,44.5
522716,SK_522716,Lekárovce,SK042,Košický kraj,834.0,68.00444056,12.26390502,67.0,375.4,67.0,66.8,67.0,66.5,Small Village (<1K),Sparse (<100/km²),No,33.0,18.0,0,58.4,33.2,26.5,73.5
514918,SK_514918,Hrnčiarske Zalužany,SK032,Banskobystrický kraj,834.0,136.71966591,6.10007342,63.6,205.6,55.2,59.1,63.2,57.0,Small Village (<1K),Medium (100-500/km²),No,36.4,100,17.2,58.4,39.5,34.1,65.9
521272,SK_521272,Cestice,SK042,Košický kraj,834.0,64.04774628,13.02153547,19.2,298.4,19.2,14.4,19.2,20.0,Small Village (<1K),Sparse (<100/km²),No,80.8,74.2,71.2,58.4,81.3,79.1,20.9
524727,SK_524727,Lada,SK041,Prešovský kraj,833.0,271.42268904,3.06901388,10.5,328.4,10.5,43.6,37.3,10.7,Small Village (<1K),Medium (100-500/km²),No,89.5,52.3,84.2,58.4,70.5,78.9,21.1
500933,SK_500933,Vráble,SK023,Nitriansky kraj,8323.0,217.34096001,38.29466843,18.5,90.4,18.5,55.6,17.5,2.9,Town (5K-50K),Medium (100-500/km²),No,81.5,100,72.2,78.4,81.0,79.4,20.6
